date,close,open,high,low
,,,,
06/28/2019,6.601,6.726,6.726,6.601
06/27/2019,6.726,6.566,6.752,6.566
06/26/2019,6.53,6.495,6.584,6.495
06/25/2019,6.477,6.548,6.566,6.468
06/24/2019,6.566,6.628,6.637,6.566
,,,,
06/21/2019,6.566,6.637,6.637,6.566
06/20/2019,6.566,6.593,6.619,6.557
06/19/2019,6.593,6.593,6.699,6.575
06/18/2019,6.522,6.539,6.566,6.504
06/17/2019,6.548,6.557,6.566,6.53
,,,,
06/14/2019,6.53,6.61,6.619,6.53
06/13/2019,6.61,6.655,6.655,6.53
12/6/2019,6.628,6.681,6.69,6.628
11/6/2019,6.69,6.743,6.752,6.655
10/6/2019,6.77,6.77,6.823,6.761
,,,,
6/6/2019,6.779,6.832,6.832,6.77
5/6/2019,6.797,6.85,6.85,6.743
4/6/2019,6.832,6.823,6.832,6.77
3/6/2019,6.805,6.77,6.841,6.77
,,,,
05/31/2019,6.832,6.779,6.894,6.77
05/30/2019,6.841,6.921,6.921,6.841
05/29/2019,6.939,6.956,6.956,6.868
05/28/2019,7.098,6.912,7.098,6.885
05/27/2019,6.956,6.903,6.983,6.885
,,,,
05/24/2019,6.885,6.912,6.939,6.832
05/23/2019,6.859,6.921,6.93,6.823
05/22/2019,6.93,6.921,6.947,6.903
05/21/2019,6.921,6.974,7.001,6.912
05/20/2019,7.01,7.063,7.063,6.974
,,,,
05/17/2019,7.001,7.063,7.098,6.992
05/16/2019,7.072,7.16,7.16,7.063
05/15/2019,7.107,7.107,7.134,7.098
05/14/2019,7.107,7.054,7.134,7.01
,,,,
10/5/2019,7.134,7.169,7.205,7.081
9/5/2019,7.098,7.187,7.187,7.098
8/5/2019,7.205,7.231,7.267,7.152
7/5/2019,7.293,7.169,7.293,7.143
6/5/2019,7.169,7.231,7.249,7.169
,,,,
3/5/2019,7.249,7.231,7.276,7.187
2/5/2019,7.24,7.276,7.302,7.231
04/30/2019,7.249,7.32,7.356,7.196
04/29/2019,7.32,7.302,7.347,7.267
,,,,
04/26/2019,7.302,7.311,7.373,7.231
04/25/2019,7.311,7.4,7.409,7.302
04/24/2019,7.382,7.373,7.391,7.329
04/23/2019,7.373,7.382,7.427,7.364
,,,,
04/18/2019,7.409,7.427,7.453,7.391
04/17/2019,7.418,7.418,7.462,7.391
04/16/2019,7.418,7.471,7.471,7.418
04/15/2019,7.418,7.498,7.506,7.418
,,,,
12/4/2019,7.498,7.489,7.498,7.409
11/4/2019,7.427,7.498,7.524,7.418
10/4/2019,7.453,7.542,7.542,7.435
9/4/2019,7.542,7.506,7.586,7.489
8/4/2019,7.551,7.542,7.586,7.498
,,,,
4/4/2019,7.533,7.613,7.622,7.498
